descricao,preco,modelo,marca,rating,url
"        Laptop ultrafino de 14,1 polegadas Netbook 1366 * 768P Display pixel 2 GB + 32 GB para Windows10       ","R$1.557,71",,#NA,,https://www.amazon.com.br//ultrafino-polegadas-Netbook-Display-Windows10/dp/B09CCJFQ7T/ref=sr_1_1634?qid=1639239804&s=computers&sr=1-1634&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook ASUS ROG Zephyrus G14 GA401IV-HE251T Cinza       ,,GA401IV-HE251T,ASUS,,https://www.amazon.com.br//Notebook-ASUS-Zephyrus-GA401IV-HE251T-Cinza/dp/B09CBD5NFC/ref=sr_1_1635?qid=1639239804&s=computers&sr=1-1635
"        Miaoqian Computador portátil ultrafino Miaoqian X8S de 15,6 polegadas 1080P IPS Celeron J3455 / J4115 / J4125 8G Memória 256G SSD Computador portátil para escritório e jogos       ","R$4.374,17",,Miaoqian,,https://www.amazon.com.br//Miaoqian-Computador-ultrafino-polegadas-escrit%C3%B3rio/dp/B09C8JRX69/ref=sr_1_1636?qid=1639239804&s=computers&sr=1-1636&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Miaoqian Netbook portátil de 10,1 polegadas AÇÕES S500 1.5 GHz ARM Cortex-A9 / Android 5.1 / 1G + 8G / 1024 * 600 Plugue EU prateado       ","R$1.500,67",,Miaoqian,,https://www.amazon.com.br//Miaoqian-port%C3%A1til-polegadas-Cortex-A9-prateado/dp/B09C8HFC56/ref=sr_1_1637?qid=1639239804&s=computers&sr=1-1637&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Miaoqian Laptop de negócios portátil de 14 polegadas com processador Intel Celeron J3455 1920 * 1080 IPS Tela 8 GB + 128 GB de memória múltiplas portas EU Plug       ,"R$4.559,87",,Miaoqian,,https://www.amazon.com.br//Miaoqian-neg%C3%B3cios-polegadas-processador-m%C3%BAltiplas/dp/B09C8J6BKT/ref=sr_1_1638?qid=1639239804&s=computers&sr=1-1638&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Miaoqian Netbook portátil de 10,1 polegadas com CPU Atom X5-Z8350 4 GB + 64 GB de memória 1280 * 800 IPS Tela Wi-Fi/conexão BT Conexão preta UE       ","R$2.947,67",,Miaoqian,,https://www.amazon.com.br//Miaoqian-Netbook-port%C3%A1til-polegadas-X5-Z8350/dp/B09C8GLLVL/ref=sr_1_1639?qid=1639239804&s=computers&sr=1-1639&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Miaoqian Laptop de 14 polegadas Celeron J4115 / J4105 / J4125 / J3455 Processador 12 GB DDR4 RAM 128 GB SSD laptop portátil prata plug UE       ,"R$4.848,97",,Miaoqian,,https://www.amazon.com.br//Miaoqian-polegadas-Celeron-Processador-port%C3%A1til/dp/B09C8H7TYQ/ref=sr_1_1640?qid=1639239804&s=computers&sr=1-1640&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Miaoqian Netbook portátil de 10,1 polegadas AÇÕES S500 1.5GHz ARM Cortex-A9 / Android 5.1 / 1G + 8G / 1024 * 600 Plugue EU preto       ","R$1.490,67",,Miaoqian,,https://www.amazon.com.br//Miaoqian-Netbook-port%C3%A1til-polegadas-Cortex-A9/dp/B09C8H12YH/ref=sr_1_1641?qid=1639239804&s=computers&sr=1-1641&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Miaoqian Laptop de 14,1 polegadas Processador Intel N3350 6 GB DDR3 128 GB SSD 1920 * 1080 Resolução de 1920 * 1080 Portátil empresarial para escritório Laptop Silver EU Plug       ","R$3.886,97",,Miaoqian,,https://www.amazon.com.br//Miaoqian-polegadas-Processador-empresarial-escrit%C3%B3rio/dp/B09C8K5P92/ref=sr_1_1642?qid=1639239804&s=computers&sr=1-1642&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Miaoqian Netbook portátil de 10,1 polegadas AÇÕES S500 1.5GHz ARM Cortex-A9 / Android 5.1 / 1G + 8G / 1024 * 600 Black US Plug       ","R$1.497,97",,Miaoqian,,https://www.amazon.com.br//Miaoqian-Netbook-port%C3%A1til-polegadas-Cortex-A9/dp/B09C8GZ3HD/ref=sr_1_1643?qid=1639239804&s=computers&sr=1-1643&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Miaoqian Laptop de 14 polegadas Celeron J4115 / J4105 / J4125 / J3455 Processador 12 GB DDR4 RAM 256 GB SSD laptop portátil prata plug UE       ,"R$5.087,67",,Miaoqian,,https://www.amazon.com.br//Miaoqian-polegadas-Celeron-Processador-port%C3%A1til/dp/B09C8JBP6S/ref=sr_1_1644?qid=1639239804&s=computers&sr=1-1644&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Miaoqian Laptop de 14 polegadas Intel Celeron J4115 / J4105 / J4125 / J3455 Processador 12 GB DDR4 RAM 128 GB SSD laptop portátil prata plug US       ,"R$4.772,27",,Miaoqian,,https://www.amazon.com.br//Miaoqian-polegadas-Celeron-Processador-port%C3%A1til/dp/B09C8JKBQK/ref=sr_1_1645?qid=1639239804&s=computers&sr=1-1645&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        QUQUTWO Bloco de notas em branco de tamanho grande Bloco de notas B5 360 páginas B5 Bloco de notas PU para esboçar Bloco de notas Diário pessoal para escola Gray-grid       ,"R$344,17",,QUQUTWO,,https://www.amazon.com.br//QUQUTWO-tamanho-p%C3%A1ginas-esbo%C3%A7ar-Gray-grid/dp/B09C75PPG2/ref=sr_1_1646?qid=1639239804&s=computers&sr=1-1646&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Miaoqian Laptop de escritório ultrafino Miaoqian X10 de 15,6 polegadas Processador AMD Athlon Gold 3150U de 16 GB + 512 GB de memória 1920 * 1080 IPS Tela prata plugue UE       ","R$7.390,17",,Miaoqian,,https://www.amazon.com.br//Miaoqian-escrit%C3%B3rio-ultrafino-polegadas-Processador/dp/B09C8HJBBS/ref=sr_1_1647?qid=1639239804&s=computers&sr=1-1647&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Miaoqian Laptop de escritório portátil de 15,6 polegadas com processador Intel Celeron J4125 8 GB + 512 GB de memória 1920 * 1080 IPS Screen Plug EU       ","R$5.567,97",,Miaoqian,,https://www.amazon.com.br//Miaoqian-escrit%C3%B3rio-port%C3%A1til-polegadas-processador/dp/B09C8HFWRC/ref=sr_1_1648?qid=1639239804&s=computers&sr=1-1648&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Miaoqian F18 Laptop de 15,6 polegadas Intel Celeron J4115 Processador 8 GB DDR3 RAM 256 GB M.2 SSD portátil de negócios para escritório Laptop Silver EU Plug       ","R$5.094,47",,Miaoqian,,https://www.amazon.com.br//Miaoqian-polegadas-Processador-port%C3%A1til-escrit%C3%B3rio/dp/B09C8JFPSV/ref=sr_1_1649?qid=1639239804&s=computers&sr=1-1649&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook Positivo 11.6 2 em 1 Intel 2.4GHz 4GB DDR4 64GB SSD Windows 10 PRO       ,"R$2.299,00",464,Positivo,,https://www.amazon.com.br//Notebook-Positivo-Intel-2-4GHz-Windows/dp/B09C6N3LHL/ref=sr_1_1650?qid=1639239804&s=computers&sr=1-1650&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Mytrix Inspiron by_Dell 15.6'' FHD Touch Laptop, Intel Core i5-1035G1 Quad-core, 32GB RAM, 256GB PCIe SSD+1TB HDD, HDMI, RJ-45, Wi-Fi, Webcam, SD Card Reader, Mytrix HDMI Cable, Win 10 QWERTY US Version       ","R$8.365,39",i3501-5573BLK-PUS,Mytrix,"5,0 de 5 estrelas",https://www.amazon.com.br//Inspiron-by_Dell-i5-1035G1-Quad-core-Version/dp/B09C2T4789/ref=sr_1_1651?qid=1639239804&s=computers&sr=1-1651&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        HP 15.6'' FHD Micro-Edge Slim Laptop, Intel Celeron N4020, 16GB DDR4 RAM, 512GB SSD, USB-C, HDMI, RJ-45, Wi-Fi, Webcam, Fast Charge, SD Reader, Mytrix HDMI Cable, Win 10 QWERTY US Version       ","R$5.890,97",15-dw1001wm,HP,"3,5 de 5 estrelas",https://www.amazon.com.br//HP-Micro-Edge-Laptop-Celeron-Version/dp/B09BP7MTVL/ref=sr_1_1652?qid=1639239804&s=computers&sr=1-1652&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook ASUS X571GT-AL887T INTEL CORE I5 9300H / NVIDIA GeForce GTX1650 / 8 GB / 256 GB SSD / Windows 10 Home / Black       ,,X571GT-AL887T,ASUS,,https://www.amazon.com.br//Notebook-ASUS-X571GT-AL887T-GeForce-GTX1650/dp/B099KM1PX3/ref=sr_1_1653?qid=1639239804&s=computers&sr=1-1653
"        Boneca de casa de bonecas, suporte de forma estável e lindamente projetada modelo de boneca de vestido vermelho Materiais de alta qualidade para casa(Menina de vestido vermelho com longas tranças)       ",,,Shanrya,,https://www.amazon.com.br//lindamente-projetada-vermelho-Materiais-qualidade/dp/B09C87KXV3/ref=sr_1_1654?qid=1639239804&s=computers&sr=1-1654
"        Miaoqian GLX253 Laptop de 15,6 polegadas Ultrafino Notebook Full Metal Intel Core i5-8265U / 8G + 256G / Placa Gráfica Intel HD630 / 1920 * 1080 Plugue EU       ","R$8.147,57",,Miaoqian,,https://www.amazon.com.br//Miaoqian-polegadas-Ultrafino-Notebook-i5-8265U/dp/B09C8FWLGN/ref=sr_1_1655?qid=1639239804&s=computers&sr=1-1655&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Miaoqian Netbook portátil de 10,1 polegadas AÇÕES S500 1.5GHz ARM Cortex-A9 / Android 5.1 / 1G + 8G / 1024 * 600 Silver US Plug       ","R$1.482,47",,Miaoqian,,https://www.amazon.com.br//Miaoqian-Netbook-port%C3%A1til-polegadas-Cortex-A9/dp/B09C8GS64H/ref=sr_1_1656?qid=1639239804&s=computers&sr=1-1656&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Lenovo 300e Chromebook 2ª geração 81MB0066US tela sensível ao toque de 11,6 polegadas Rugged 2 em 1 Chromebook - HD - 1366 x 768 - Intel Celeron N4020 Dual-core (2 núcleos) 1,10 GHz - 4 GB de RAM - 32 GB de memória flash - Preto -       ","R$3.571,04",81MB0066US,Lenovo,,https://www.amazon.com.br//Lenovo-Chromebook-81MB0066US-sens%C3%ADvel-polegadas/dp/B098TR8M24/ref=sr_1_1657?qid=1639239858&s=computers&sr=1-1657&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Bloco de anotações, capa dura com proteção para os olhos, papel de tinta ecológico com marcadores de página de fita para diário de gratidão para anotações de escritório para escrever (verde)       ",,,VINGVO,,https://www.amazon.com.br//anota%C3%A7%C3%B5es-prote%C3%A7%C3%A3o-ecol%C3%B3gico-marcadores-escrit%C3%B3rio/dp/B093H2M9VL/ref=sr_1_1658?qid=1639239858&s=computers&sr=1-1658
"        HP 14"" HD Micro-Edge Slim Laptop Platinum, Intel Quad-Core Pentium Silver N5030 up to 3.10GHz, 16GB RAM, 128GB SSD, USB-C, Webcam, HDMI, Ethernet, Wireless Mouse, Mytrix HDMI Cable, Win 10 QWERTY US Version       ","R$5.641,41",HP14-cf,HP,"4,0 de 5 estrelas",https://www.amazon.com.br//HP-Micro-Edge-Platinum-Quad-Core-Ethernet/dp/B09B8RC5BX/ref=sr_1_1659?qid=1639239858&s=computers&sr=1-1659&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        2020 Dell Latitude 7210 2-in-1 12.3"" - Intel Core i7 10 Gen - i7-10610U - Quad Core 4.9GHz - 512GB SSD - 16GB RAM - 1920x1280 FHD + Touchscreen - Windows 10 Pro       ",,,Dell,,https://www.amazon.com.br//2020-Dell-Latitude-7210-12-3/dp/B08Z8JBJB1/ref=sr_1_1660?qid=1639239858&s=computers&sr=1-1660
"        Boneca de casa de bonecas, modelo de boneca de vestido vermelho fica estável para casa para crianças(Menina de vestido vermelho com longas tranças)       ",,,Shanrya,,https://www.amazon.com.br//bonecas-vestido-vermelho-est%C3%A1vel-crian%C3%A7as/dp/B096T3KXCH/ref=sr_1_1661?qid=1639239858&s=computers&sr=1-1661
"        THINKPAD E15 G2, Intel Core I5-1135G7 (2.40GHZ, 8MB), 15.6 1920X1080 Non-Touch,       ","R$10.179,74",20TD003KUS,Lenovo,,https://www.amazon.com.br//THINKPAD-I5-1135G7-2-40GHZ-1920X1080-Non-Touch/dp/B08YFKCGMD/ref=sr_1_1662?qid=1639239858&s=computers&sr=1-1662&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Dell Latitude 5320 13.3"" Notebook, Intel Core I7-1185G7, 16Gb Ram, 256Gb Ssd, Intel Iris Xe Graphics (Wtjw5) 13-13,99 Polegadas       ","R$15.375,28",WTJW5,Dell,,https://www.amazon.com.br//Dell-Latitude-Notebook-I7-1185G7-Polegadas/dp/B08Y6CDDGK/ref=sr_1_1663?qid=1639239858&s=computers&sr=1-1663&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        HP 15.6"" FHD Micro-Edge Laptop, Intel Core i3-1115G4 up to 4.1GHz, 8GB DDR4 RAM, 256GB PCIe SSD, USB-C, HDMI, Ethernet, FingerPrint, SD Reader, Wi-Fi, HP Fast Charge, Myrtix Wireless Mouse, Win 10 QWERTY US Version       ","R$5.581,67",15-dw,,,https://www.amazon.com.br//Micro-Edge-i3-1115G4-Ethernet-FingerPrint-Wireless/dp/B09BKQ6SXC/ref=sr_1_1664?qid=1639239858&s=computers&sr=1-1664&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Dell Latitude 7200 multitoque 2 em 1 – tela sensível ao toque FHD de 12,3 polegadas (câmera IR) – 1,9 GHz Intel Core i7-8665U Quad-Core – 16 GB – SSD de 256 GB – Win10 Pro       ",,116943,Dell,"5,0 de 5 estrelas",https://www.amazon.com.br//Notebook-Dell-Latitude-7200-multitoque/dp/B07SHMYBH6/ref=sr_1_1665?qid=1639239858&s=computers&sr=1-1665
"        HP 15.6"" FHD Micro-Edge Slim Laptop, AMD Dual-Core Ryzen 3 3250U (Beat i3-10110U), 8GB RAM, 512GB SSD, USB-C, HDMI, Wi-Fi, Webcam, HP Fast Charge, SD Reader, Mytrix_HDMI Cable, Win 10 QWERTY US Version       ","R$5.839,42",15-ef,HP,"3,9 de 5 estrelas",https://www.amazon.com.br//HP-Micro-Edge-Dual-Core-i3-10110U-Mytrix_HDMI/dp/B09C14VDK4/ref=sr_1_1666?qid=1639239858&s=computers&sr=1-1666&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Bloco de notas com proteção para os olhos para diário de gratidão para escrever (laranja)       ,"R$115,94",,Wosune,,https://www.amazon.com.br//prote%C3%A7%C3%A3o-di%C3%A1rio-gratid%C3%A3o-escrever-laranja/dp/B0953VSJ4G/ref=sr_1_1667?qid=1639239858&s=computers&sr=1-1667&ufe=app_do%3Aamzn1.fos.6121c6c4-c969-43ae-92f7-cc248fc6181d
"        Capa de silicone OnlyKey, Stealth Black       ","R$184,93",OK-Case-BLK,CryptoTrust,,https://www.amazon.com.br//Capa-silicone-OnlyKey-Stealth-Black/dp/B071WLDDMF/ref=sr_1_1668?qid=1639239858&s=computers&sr=1-1668&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
"        HP 15.6"" FHD Micro-Edge Laptop, Intel Core i3-1115G4 up to 4.1GHz, 16GB DDR4 RAM, 512GB PCIe SSD, USB-C, HDMI, Ethernet, FingerPrint, SD Reader, Wi-Fi, HP Fast Charge, Mytrix HDMI Cable, Win 10 QWERTY US Version       ","R$6.458,02",15-dw,HP,"3,1 de 5 estrelas",https://www.amazon.com.br//HP-Micro-Edge-i3-1115G4-Ethernet-FingerPrint/dp/B09BGRTRDP/ref=sr_1_1669?qid=1639239858&s=computers&sr=1-1669&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Lenovo 30DF0019US P340 Tiny W10p I5 16gb 256gb 3 anos       ,"R$11.391,85",30DF0019US,Lenovo,"5,0 de 5 estrelas",https://www.amazon.com.br//P340-Tiny-W10P-256-anos/dp/B08CNLLQC9/ref=sr_1_1670?qid=1639239858&s=computers&sr=1-1670&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Acer Laptop Aspire 5 A515-56-36UT Slim | Tela Full HD de 15,6 polegadas | Processador Intel Core i3-1115G4 de 11ª geração | 4GB DDR4 | SSD NVMe de 128GB | WiFi 6 | Amazon Alexa | Windows 10 Home (modo S)       ",,A515-56-36UT,ACER,"4,0 de 5 estrelas",https://www.amazon.com.br//A515-56-36UT-polegadas-Processador-i3-1115G4-gera%C3%A7%C3%A3o/dp/B08VKT45K4/ref=sr_1_1671?qid=1639239858&s=computers&sr=1-1671
        D DOLITY Para teclado sem moldura Probook 450 G0 450 G1 455 G1 layout português       ,,,DDOLITY,,https://www.amazon.com.br//DOLITY-teclado-moldura-Probook-portugu%C3%AAs/dp/B082L47RNG/ref=sr_1_1672?qid=1639239858&s=computers&sr=1-1672
"        Acessórios de plugue XSPC, Matte Black       ","R$184,93",5060175588487,XSPC,"4,5 de 5 estrelas",https://www.amazon.com.br//Acess%C3%B3rios-plugue-XSPC-Matte-Black/dp/B071FHJNMS/ref=sr_1_1673?qid=1639239858&s=computers&sr=1-1673&ufe=app_do%3Aamzn1.fos.fcd6d665-32ba-4479-9f21-b774e276a678
"        Lenovo Chromebook 100e 2ª geração 81MA002FUS 11,6"" Rugged Chromebook - HD - 1366 x 768 - Intel Celeron N4020 Dual-core (2 núcleos) 1,10 GHz - 4 GB RAM - 32 GB de memória flash - Preto - Intel SoC - Cromado       ","R$3.084,71",81MA002FUS,Lenovo,,https://www.amazon.com.br//Lenovo-Chromebook-gera%C3%A7%C3%A3o-81MA002FUS-Rugged/dp/B098TS6VHC/ref=sr_1_1674?qid=1639239858&s=computers&sr=1-1674&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Sistema de Resfriamento de Água, Trocador de Calor Profissional Prático Multiuso para Equipamentos Industriais para Computador para PC para Aparelhos de Beleza(360mm)       ",,,SNOQ,,https://www.amazon.com.br//Resfriamento-Profissional-Equipamentos-Industriais-Computador/dp/B09BHSWM4J/ref=sr_1_1675?qid=1639239858&s=computers&sr=1-1675
"        Radiador trocador de calor de resfriamento de água, 120 mm / 240 mm / 360 mm Radiador de resfriamento de água Multiuso para equipamentos industriais para aparelhos de beleza para computador(360mm)       ",,,Sren,,https://www.amazon.com.br//resfriamento-equipamentos-industriais-aparelhos-computador/dp/B09BDBG9SV/ref=sr_1_1676?qid=1639239858&s=computers&sr=1-1676
"        Lenovo Netbook 300e Windows 2ª Geração 81M900CAUS 11,6"" Tela sensível ao toque - HD - 1366 x 768 - Intel Celeron N4120 Quad-core (4 Cores) 1,10 GHz - 4 GB RAM - 64 GB de memória flash - Cinza - Windows 10 Pro - Inte       ","R$4.195,09",81M900CAUS,Lenovo,,https://www.amazon.com.br//Lenovo-Netbook-Windows-81M900CAUS-sens%C3%ADvel/dp/B099NVJS4P/ref=sr_1_1677?qid=1639239858&s=computers&sr=1-1677&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Radiador trocador de calor, radiador trocador de calor de resfriamento de água profissional para computador para PC para equipamentos industriais para aparelhos de beleza(360mm)       ",,,FastUU,,https://www.amazon.com.br//resfriamento-profissional-computador-equipamentos-industriais/dp/B09BC3LKMW/ref=sr_1_1678?qid=1639239858&s=computers&sr=1-1678
"        HP Laptop de 15,6 polegadas HD Micro-Edge vermelho escarlate Intel 4-Core Pentium Silver N5030 até 3,10 GHz, 4 GB de RAM, 1 TB HDD, webcam, USB-C, Ethernet, numérico, HDMI, cabo HDMI Myrtix, Win 10 Home S       ","R$5.169,26",HP15,HP,"3,2 de 5 estrelas",https://www.amazon.com.br//HP-15-polegadas-Micro-Edge-escarlate/dp/B099X6G772/ref=sr_1_1679?qid=1639239858&s=computers&sr=1-1679&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Lenovo 300e Chromebook 2ª geração AST 82CE001LUS tela sensível ao toque de 11,6 polegadas Rugged 2 em 1 Chromebook - HD - 1366 x 768 - AMD A-Series A4-9120C Dual-core (2 núcleos) 1,60 GHz - 4 GB de RAM - 32 GB de memória flash - Preto       ","R$2.849,83",82CE001LUS,Lenovo,,https://www.amazon.com.br//Lenovo-Chromebook-82CE001LUS-sens%C3%ADvel-polegadas/dp/B098TRYTWX/ref=sr_1_1680?qid=1639239858&s=computers&sr=1-1680&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        LENOVO 11DT001GUS TS M70q I3 10100T 8G 128G W10P       ,"R$8.245,20",11DT001GUS,Lenovo,,https://www.amazon.com.br//LENOVO-11DT001GUS-M70q-10100T-128G/dp/B08R6CLVYC/ref=sr_1_1681?qid=1639239912&s=computers&sr=1-1681&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook HP de tela sensível ao toque de 15 polegadas, AMD Athlon Gold 3150U, 4 GB de RAM, 128 GB SSD, Windows 10 Home no modo S, 8 GB RAM, 256 GB SSD       ","R$5.874,55",15-ef1020nr,HP,"4,6 de 5 estrelas",https://www.amazon.com.br//Notebook-HP-sens%C3%ADvel-polegadas-Windows/dp/B084TRD5V1/ref=sr_1_1682?qid=1639239912&s=computers&sr=1-1682&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Lenovo Notebook robusto ThinkPad T14 Gen 2 20W00091US 14"" - Full HD - 1920 x 1080 - Intel Core i5 (11ª geração) i5-1135G7 Quad-core (4 núcleos) 2,40 GHz - 16 GB RAM - 512 GB SSD - Preto - Intel SoC - Wi       ","R$14.618,97",20W00091US,Lenovo,,https://www.amazon.com.br//Lenovo-Notebook-robusto-ThinkPad-20W00091US/dp/B099K7GBQV/ref=sr_1_1683?qid=1639239912&s=computers&sr=1-1683&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Lenovo 300e Chromebook 2ª Geração 82CE0007US 11,6"" Tela sensível ao toque 2 em 1 Chromebook - HD - 1366 x 768 - AMD A-Series A4-9120C Dual-core (2 Cores) 1,60 GHz - 4 GB RAM - 32 GB de memória flash - Preto - Chrom       ","R$3.256,58",82CE0007US,Lenovo,"5,0 de 5 estrelas",https://www.amazon.com.br//Lenovo-Chromebook-Gera%C3%A7%C3%A3o-82CE0007US-sens%C3%ADvel/dp/B08BQXVM1Q/ref=sr_1_1684?qid=1639239912&s=computers&sr=1-1684&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Microsoft Surface Pro 7 Core i7 512gb 16gb ram Prata       ,"R$13.599,00",VAT-00004,Surface,,https://www.amazon.com.br//Microsoft-Surface-Core-512gb-Prata/dp/B07Y8S1X75/ref=sr_1_1685?qid=1639239912&s=computers&sr=1-1685&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Caderno de estilo clássico Tinta leve de imersão de couro durável Caderno de folhas soltas Caneta de pena com design de folha solta, caixa de presente de 25-27 cm para prática de caligrafia(Preto)       ",,,Shanrya,,https://www.amazon.com.br//Caderno-cl%C3%A1ssico-imers%C3%A3o-presente-caligrafia/dp/B09B74Q4F3/ref=sr_1_1686?qid=1639239912&s=computers&sr=1-1686
"        HP Notebook micro Edge HD de 15,6 polegadas, Intel 4-Core Pentium Silver N5030 até 3,10 GHz, 4 GB RAM, 128 GB SSD, webcam, USB-C, Ethernet, numérico, HDMI, mouse sem fio Myrtix, Win 10 Home S       ","R$4.756,86",HP15,HP,,https://www.amazon.com.br//HP-Notebook-15-polegadas-Ethernet/dp/B095W6DY1K/ref=sr_1_1687?qid=1639239912&s=computers&sr=1-1687&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Dolity Cabo de fita flexível principal para Elitebook Folio 9470m visor LCD 6017b0427401       ,,,Dolity,,https://www.amazon.com.br//Dolity-flex%C3%ADvel-principal-Elitebook-6017b0427401/dp/B07PR286LK/ref=sr_1_1688?qid=1639239912&s=computers&sr=1-1688
"        Notebook Legacy Air 2 Em 1, com Windows 10 Home, Processador Intel® Pentium, Memori 4Gb Ram 64Gb Flash, Prata - PC303 PC303       ","R$2.528,90",,Multilaser,,https://www.amazon.com.br//Notebook-Legacy-Windows-Processador-Pentium/dp/B091J8JDGQ/ref=sr_1_1689?qid=1639239912&s=computers&sr=1-1689&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
"        Notebook Lenovo V15 i3-10110U 4GB 500GB Windows 10 Pro 15.6"" Antirreflexo 82NQ0000BR Cinza       ","R$6.399,00",,Lenovo,,https://www.amazon.com.br//Notebook-Lenovo-i3-10110U-Antirreflexo-82NQ0000BR/dp/B09B8XL568/ref=sr_1_1690?qid=1639239912&s=computers&sr=1-1690&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Lenovo IdeaPad 1 81VU 14 polegadas LED HD AMD A6 4 GB RAM 128 GB SSD Win 10 S Mode       ,"R$4.192,20",81VU000JUS,Lenovo,"4,0 de 5 estrelas",https://www.amazon.com.br//Lenovo-IdeaPad-81VU-polegadas-Mode/dp/B08DMGTDQL/ref=sr_1_1691?qid=1639239912&s=computers&sr=1-1691&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Computador notebook com tela fina de alta definição Lado estreito e leve LaptopSilverUS       ,"R$1.327,15",,Rodalind,,https://www.amazon.com.br//Computador-notebook-defini%C3%A7%C3%A3o-estreito-LaptopSilverUS/dp/B09B3B36HZ/ref=sr_1_1692?qid=1639239912&s=computers&sr=1-1692&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
        Notebook Acer Aspire 5 A514-53G-51BK Intel Core i5 8GB 256GB SSD MX350 14' Windows 10       ,"R$5.049,00",A514-53G-51BK,ACER,,https://www.amazon.com.br//Notebook-Aspire-A514-53G-51BK-Intel-Windows/dp/B09B17STCQ/ref=sr_1_1693?qid=1639239912&s=computers&sr=1-1693&ufe=app_do%3Aamzn1.fos.25548f35-0de7-44b3-b28e-0f56f3f96147
